dataset_id,description,licensed
578594,"Daily refinery unplanned outage for COK units (19482) in Brazil: RPBC (Cubatao, SP) in kb/d",yes
578595,Daily refinery unplanned outage for COK units (19424) in Brazil: Rnest (Abreu e Lima) in kb/d,yes
578596,"Daily refinery unplanned outage for COK units (19343) in Brazil: Replan (Paulinia, SP) in kb/d",yes
578597,"Daily refinery unplanned outage for COK units (19342) in Brazil: Replan (Paulinia, SP) in kb/d",yes
578598,"Daily refinery unplanned outage for FCC units (19292) in Brazil: Refap (Canoas, RGdS) in kb/d",yes
578599,Daily refinery unplanned outage for FCC units (19278) in Brazil: Reduc (Duque da Caixas) in kb/d,yes
578600,Daily refinery unplanned outage for FCC units (20872) in Brazil: Refinaria de Mataripe in kb/d,yes
578601,"Daily refinery unplanned outage for FCC units (19345) in Brazil: Replan (Paulinia, SP) in kb/d",yes
578602,"Daily refinery unplanned outage for FCC units (19483) in Brazil: RPBC (Cubatao, SP) in kb/d",yes
578603,Daily refinery unplanned outage for FCC units (19414) in Brazil: Riograndense (ex Ipririanga Pelotas) in kb/d,yes
578604,"Daily refinery unplanned outage for FCC units (19357) in Brazil: Revap (Sao Jose dos Campos, SP) in kb/d",yes
578605,"Daily refinery unplanned outage for FCC units (19346) in Brazil: Replan (Paulinia, SP) in kb/d",yes
578606,"Daily refinery unplanned outage for FCC units (19331) in Brazil: Repar (Araucaria, Parana) in kb/d",yes
578607,"Daily refinery unplanned outage for RFCC units (19290) in Brazil: Refap (Canoas, RGdS) in kb/d",yes
578608,Daily refinery unplanned outage for RFCC units (20873) in Brazil: Refinaria de Mataripe in kb/d,yes
578609,Daily refinery unplanned outage for RFCC units (19269) in Brazil: Recap (Capuava SP) in kb/d,yes
578610,Daily refinery unplanned outage for RFMR units (19279) in Brazil: Reduc (Duque da Caixas) in kb/d,yes
578611,"Daily refinery unplanned outage for RFMR units (19349) in Brazil: Replan (Paulinia, SP) in kb/d",yes
578612,"Daily refinery unplanned outage for RFMR units (19332) in Brazil: Repar (Araucaria, Parana) in kb/d",yes
578613,Daily refinery unplanned outage for VDU units (20877) in Brazil: Refinaria de Mataripe in kb/d,yes
578614,Daily refinery unplanned outage for VDU units (19283) in Brazil: Reduc (Duque da Caixas) in kb/d,yes
578615,"Daily refinery unplanned outage for VDU units (19294) in Brazil: Refap (Canoas, RGdS) in kb/d",yes
578616,Daily refinery unplanned outage for VDU units (20883) in Brazil: Refinaria de Mataripe in kb/d,yes
578617,Daily refinery unplanned outage for VDU units (20885) in Brazil: Refinaria de Mataripe in kb/d,yes
578618,"Daily refinery unplanned outage for VDU units (19347) in Brazil: Replan (Paulinia, SP) in kb/d",yes
578619,"Daily refinery unplanned outage for VDU units (19348) in Brazil: Replan (Paulinia, SP) in kb/d",yes
578620,Daily refinery planned outage for ALK units (15273) in Chile: Aconcagua (Concon) in kb/d,yes
578621,Daily refinery planned outage for CDU units (15900) in Chile: Bio Bio in kb/d,yes
578622,Daily refinery planned outage for CDU units (15266) in Chile: Aconcagua (Concon) in kb/d,yes
578623,Daily refinery planned outage for CDU units (15901) in Chile: Bio Bio in kb/d,yes
578624,Daily refinery planned outage for CDU units (15267) in Chile: Aconcagua (Concon) in kb/d,yes
578625,Daily refinery planned outage for CDU units (16968) in Chile: Gregorio in kb/d,yes
578626,Daily refinery planned outage for COK units (15895) in Chile: Bio Bio in kb/d,yes
578627,Daily refinery planned outage for COK units (15263) in Chile: Aconcagua (Concon) in kb/d,yes
578628,Daily refinery planned outage for FCC units (15264) in Chile: Aconcagua (Concon) in kb/d,yes
578629,Daily refinery planned outage for FCC units (15896) in Chile: Bio Bio in kb/d,yes
578630,Daily refinery planned outage for HCU units (15265) in Chile: Aconcagua (Concon) in kb/d,yes
578631,Daily refinery planned outage for HCU units (15898) in Chile: Bio Bio in kb/d,yes
578632,Daily refinery planned outage for HCU units (15904) in Chile: Bio Bio in kb/d,yes
578633,Daily refinery planned outage for ISO units (125374) in Chile: Aconcagua (Concon) in kb/d,yes
578634,Daily refinery planned outage for ISO units (15902) in Chile: Bio Bio in kb/d,yes
578635,Daily refinery planned outage for RFMR units (15262) in Chile: Aconcagua (Concon) in kb/d,yes
578636,Daily refinery planned outage for RFMR units (15899) in Chile: Bio Bio in kb/d,yes
578637,Daily refinery planned outage for VDU units (15274) in Chile: Aconcagua (Concon) in kb/d,yes
578638,Daily refinery unplanned outage for ALK units (15273) in Chile: Aconcagua (Concon) in kb/d,yes
578639,Daily refinery unplanned outage for CDU units (15900) in Chile: Bio Bio in kb/d,yes
578640,Daily refinery unplanned outage for CDU units (15266) in Chile: Aconcagua (Concon) in kb/d,yes
578641,Daily refinery unplanned outage for CDU units (15901) in Chile: Bio Bio in kb/d,yes
578642,Daily refinery unplanned outage for CDU units (15267) in Chile: Aconcagua (Concon) in kb/d,yes
578643,Daily refinery unplanned outage for CDU units (16968) in Chile: Gregorio in kb/d,yes
578644,Daily refinery unplanned outage for COK units (15263) in Chile: Aconcagua (Concon) in kb/d,yes
578645,Daily refinery unplanned outage for FCC units (15264) in Chile: Aconcagua (Concon) in kb/d,yes
578646,Daily refinery unplanned outage for HCU units (15265) in Chile: Aconcagua (Concon) in kb/d,yes
578647,Daily refinery unplanned outage for ISO units (125374) in Chile: Aconcagua (Concon) in kb/d,yes
578648,Daily refinery unplanned outage for RFMR units (15262) in Chile: Aconcagua (Concon) in kb/d,yes
578649,Daily refinery unplanned outage for VBR units (15271) in Chile: Aconcagua (Concon) in kb/d,yes
578650,Daily refinery unplanned outage for VDU units (15274) in Chile: Aconcagua (Concon) in kb/d,yes
578651,Daily refinery planned outage for ALK units (16083) in Colombia: Cartagena (Colombia) in kb/d,yes
578652,Daily refinery planned outage for ALK units (15627) in Colombia: Barrancabermeja in kb/d,yes
578653,Daily refinery planned outage for CDU units (15630) in Colombia: Barrancabermeja in kb/d,yes
578654,Daily refinery planned outage for CDU units (15621) in Colombia: Barrancabermeja in kb/d,yes
578655,Daily refinery planned outage for CDU units (16076) in Colombia: Cartagena (Colombia) in kb/d,yes
578656,Daily refinery planned outage for CDU units (15619) in Colombia: Barrancabermeja in kb/d,yes
578657,Daily refinery planned outage for CDU units (15620) in Colombia: Barrancabermeja in kb/d,yes
578658,Daily refinery planned outage for CDU units (15618) in Colombia: Barrancabermeja in kb/d,yes
578659,Daily refinery planned outage for COK units (16077) in Colombia: Cartagena (Colombia) in kb/d,yes
578660,Daily refinery planned outage for FCC units (15623) in Colombia: Barrancabermeja in kb/d,yes
578661,Daily refinery planned outage for FCC units (16079) in Colombia: Cartagena (Colombia) in kb/d,yes
578662,Daily refinery planned outage for FCC units (15624) in Colombia: Barrancabermeja in kb/d,yes
578663,Daily refinery planned outage for FCC units (15625) in Colombia: Barrancabermeja in kb/d,yes
578664,Daily refinery planned outage for FCC units (15622) in Colombia: Barrancabermeja in kb/d,yes
578665,Daily refinery planned outage for HCU units (16080) in Colombia: Cartagena (Colombia) in kb/d,yes
578666,Daily refinery planned outage for ISO units (125386) in Colombia: Cartagena (Colombia) in kb/d,yes
578667,Daily refinery planned outage for RFMR units (15626) in Colombia: Barrancabermeja in kb/d,yes
578668,Daily refinery planned outage for VBR units (15633) in Colombia: Barrancabermeja in kb/d,yes
578669,Daily refinery planned outage for VDU units (16081) in Colombia: Cartagena (Colombia) in kb/d,yes
578670,Daily refinery planned outage for VDU units (15634) in Colombia: Barrancabermeja in kb/d,yes
578671,Daily refinery unplanned outage for ALK units (16083) in Colombia: Cartagena (Colombia) in kb/d,yes
578672,Daily refinery unplanned outage for CDU units (15621) in Colombia: Barrancabermeja in kb/d,yes
578673,Daily refinery unplanned outage for CDU units (16076) in Colombia: Cartagena (Colombia) in kb/d,yes
578674,Daily refinery unplanned outage for CDU units (15618) in Colombia: Barrancabermeja in kb/d,yes
578675,Daily refinery unplanned outage for CDU units (15619) in Colombia: Barrancabermeja in kb/d,yes
578676,Daily refinery unplanned outage for CDU units (15620) in Colombia: Barrancabermeja in kb/d,yes
578677,Daily refinery unplanned outage for COK units (16077) in Colombia: Cartagena (Colombia) in kb/d,yes
578678,Daily refinery unplanned outage for FCC units (15623) in Colombia: Barrancabermeja in kb/d,yes
578679,Daily refinery unplanned outage for FCC units (16079) in Colombia: Cartagena (Colombia) in kb/d,yes
578680,Daily refinery unplanned outage for FCC units (15625) in Colombia: Barrancabermeja in kb/d,yes
578681,Daily refinery unplanned outage for FCC units (15622) in Colombia: Barrancabermeja in kb/d,yes
578682,Daily refinery unplanned outage for HCU units (16080) in Colombia: Cartagena (Colombia) in kb/d,yes
578683,Daily refinery unplanned outage for ISO units (125386) in Colombia: Cartagena (Colombia) in kb/d,yes
578684,Daily refinery unplanned outage for VDU units (16081) in Colombia: Cartagena (Colombia) in kb/d,yes
578685,Daily refinery planned outage for CDU units (16236) in Cuba: Cienfuegos in kb/d,yes
578686,Daily refinery planned outage for RFMR units (16237) in Cuba: Cienfuegos in kb/d,yes
578687,Daily refinery unplanned outage for CDU units (16236) in Cuba: Cienfuegos in kb/d,yes
578688,Daily refinery planned outage for ALK units (17260) in Curacao: Isla (Curacao) in kb/d,yes
578689,Daily refinery planned outage for CDU units (17252) in Curacao: Isla (Curacao) in kb/d,yes
578690,Daily refinery planned outage for CDU units (17254) in Curacao: Isla (Curacao) in kb/d,yes
578691,Daily refinery planned outage for CDU units (17253) in Curacao: Isla (Curacao) in kb/d,yes
578692,Daily refinery planned outage for FCC units (17255) in Curacao: Isla (Curacao) in kb/d,yes
578693,Daily refinery planned outage for HCU units (17256) in Curacao: Isla (Curacao) in kb/d,yes
578694,Daily refinery planned outage for RFMR units (17257) in Curacao: Isla (Curacao) in kb/d,yes
578695,Daily refinery unplanned outage for ALK units (17260) in Curacao: Isla (Curacao) in kb/d,yes
578696,Daily refinery unplanned outage for CDU units (17253) in Curacao: Isla (Curacao) in kb/d,yes
578697,Daily refinery unplanned outage for CDU units (17254) in Curacao: Isla (Curacao) in kb/d,yes
578698,Daily refinery unplanned outage for FCC units (17255) in Curacao: Isla (Curacao) in kb/d,yes
578699,Daily refinery planned outage for CDU units (19296) in Dominican Republic: Refidomsa in kb/d,yes
578700,Daily refinery planned outage for RFMR units (19297) in Dominican Republic: Refidomsa in kb/d,yes
578701,Daily refinery unplanned outage for CDU units (19296) in Dominican Republic: Refidomsa in kb/d,yes
578702,Daily refinery unplanned outage for RFMR units (19297) in Dominican Republic: Refidomsa in kb/d,yes
578703,Daily refinery planned outage for CDU units (16682) in Ecuador: Esmeraldas in kb/d,yes
578704,Daily refinery planned outage for CDU units (16683) in Ecuador: Esmeraldas in kb/d,yes
578705,Daily refinery planned outage for CDU units (19851) in Ecuador: Shushufindi in kb/d,yes
578706,Daily refinery planned outage for CDU units (19852) in Ecuador: Shushufindi in kb/d,yes
578707,Daily refinery planned outage for CDU units (17661) in Ecuador: La Libertad in kb/d,yes
578708,Daily refinery planned outage for CDU units (17663) in Ecuador: La Libertad in kb/d,yes
578709,Daily refinery planned outage for CDU units (17662) in Ecuador: La Libertad in kb/d,yes
578710,Daily refinery planned outage for FCC units (16684) in Ecuador: Esmeraldas in kb/d,yes
578711,Daily refinery planned outage for ISO units (125368) in Ecuador: Esmeraldas in kb/d,yes
578712,Daily refinery planned outage for RFMR units (16681) in Ecuador: Esmeraldas in kb/d,yes
578713,Daily refinery planned outage for VBR units (16689) in Ecuador: Esmeraldas in kb/d,yes
578714,Daily refinery planned outage for VBR units (16690) in Ecuador: Esmeraldas in kb/d,yes
578715,Daily refinery planned outage for VDU units (16685) in Ecuador: Esmeraldas in kb/d,yes
578716,Daily refinery planned outage for VDU units (16686) in Ecuador: Esmeraldas in kb/d,yes
578717,Daily refinery unplanned outage for CDU units (16682) in Ecuador: Esmeraldas in kb/d,yes
578718,Daily refinery unplanned outage for CDU units (16683) in Ecuador: Esmeraldas in kb/d,yes
578719,Daily refinery unplanned outage for CDU units (17661) in Ecuador: La Libertad in kb/d,yes
578720,Daily refinery unplanned outage for CDU units (17662) in Ecuador: La Libertad in kb/d,yes
578721,Daily refinery unplanned outage for CDU units (17663) in Ecuador: La Libertad in kb/d,yes
578722,Daily refinery unplanned outage for CDU units (19851) in Ecuador: Shushufindi in kb/d,yes
578723,Daily refinery unplanned outage for FCC units (16684) in Ecuador: Esmeraldas in kb/d,yes
578724,Daily refinery unplanned outage for ISO units (125368) in Ecuador: Esmeraldas in kb/d,yes
578725,Daily refinery unplanned outage for RFMR units (16681) in Ecuador: Esmeraldas in kb/d,yes
578726,Daily refinery unplanned outage for VBR units (16689) in Ecuador: Esmeraldas in kb/d,yes
578727,Daily refinery unplanned outage for VBR units (16690) in Ecuador: Esmeraldas in kb/d,yes
578728,Daily refinery unplanned outage for VDU units (16685) in Ecuador: Esmeraldas in kb/d,yes
578729,Daily refinery unplanned outage for VDU units (16686) in Ecuador: Esmeraldas in kb/d,yes
578730,Daily refinery planned outage for CDU units (17532) in Jamaica: Kingston in kb/d,yes
578731,Daily refinery unplanned outage for CDU units (17532) in Jamaica: Kingston in kb/d,yes
578732,Daily refinery unplanned outage for RFMR units (17536) in Jamaica: Kingston in kb/d,yes
578733,Daily refinery unplanned outage for VDU units (17533) in Jamaica: Kingston in kb/d,yes
578734,Daily refinery planned outage for CDU units (21063) in Martinique: SARA (Fort-de-France) in kb/d,yes
578735,Daily refinery planned outage for CDU units (17995) in Nicaragua: Managua in kb/d,yes
578736,Daily refinery planned outage for RFMR units (17996) in Nicaragua: Managua in kb/d,yes
578737,Daily refinery planned outage for CDU units (20144) in Peru: Talara in kb/d,yes
578738,Daily refinery planned outage for CDU units (17224) in Peru: Iquitos in kb/d,yes
578739,Daily refinery planned outage for CDU units (16303) in Peru: Conchan in kb/d,yes
578740,Daily refinery planned outage for CDU units (17669) in Peru: La Pampilla in kb/d,yes
578741,Daily refinery planned outage for CDU units (17670) in Peru: La Pampilla in kb/d,yes
578742,Daily refinery planned outage for COK units (20147) in Peru: Talara in kb/d,yes
578743,Daily refinery planned outage for FCC units (20145) in Peru: Talara in kb/d,yes
578744,Daily refinery planned outage for FCC units (17671) in Peru: La Pampilla in kb/d,yes
578745,Daily refinery planned outage for RFMR units (17675) in Peru: La Pampilla in kb/d,yes
578746,Daily refinery planned outage for RFMR units (17679) in Peru: La Pampilla in kb/d,yes
578747,Daily refinery planned outage for VBR units (17674) in Peru: La Pampilla in kb/d,yes
578748,Daily refinery planned outage for VDU units (16304) in Peru: Conchan in kb/d,yes
578749,Daily refinery planned outage for VDU units (17672) in Peru: La Pampilla in kb/d,yes
578750,Daily refinery planned outage for VDU units (17673) in Peru: La Pampilla in kb/d,yes
578751,Daily refinery unplanned outage for CDU units (20144) in Peru: Talara in kb/d,yes
578752,Daily refinery unplanned outage for COK units (20147) in Peru: Talara in kb/d,yes
578753,Daily refinery unplanned outage for FCC units (20145) in Peru: Talara in kb/d,yes
578754,Daily refinery planned outage for CDU units (21588) in Suriname: Tout Lui Faut in kb/d,yes
